wavelength,intensity
525.931,2905
526.024,2837
526.107,2898
526.176,2872
526.292,2798
526.387,2789
526.509,2796
526.619,2783
526.711,2817
526.830,9347
526.893,24944
526.977,33645
527.037,18142
527.119,4459
527.206,2985
527.282,2831
527.384,2682
527.458,2813
527.542,2783
527.636,2878
527.692,2825
527.769,2708
527.837,2781
527.893,2849
527.955,2771
528.011,2815
528.083,2863
528.203,2753
528.325,2798
528.435,2676
528.510,2763
528.611,2839
528.670,2842
528.749,2864
528.871,2808
528.969,2874
529.067,2726
529.128,2759
529.195,2757
529.290,2726
529.388,2814
529.454,2700
529.560,2672
529.644,2768
529.745,2794
529.830,2716
529.911,2885
530.007,2826
530.129,2799
530.185,2813
530.251,2958
530.316,2708
530.414,2809
530.476,2780
530.573,2728
530.658,2865
530.754,2827
530.860,2741
530.928,2750
531.029,2859
531.137,2704
531.242,2766
531.302,2730
531.387,2751
531.473,2828
531.584,2841
531.665,2744
531.751,2753
531.870,2720
531.947,2715
532.055,2826
532.122,2853
532.182,2811
532.302,2925
532.397,2794
532.519,2857
532.602,2819
532.669,2870
532.787,2845
532.857,2838
532.946,2838
533.002,2776
533.091,2807
533.159,2776
533.240,2765
533.322,2729
533.432,2724
533.509,2764
533.597,2871
533.686,2783
533.762,2838
533.870,2817
533.960,2826
534.027,2654
534.083,2720
534.149,2863
534.244,2826
534.347,2733
534.439,2718
534.525,2781
534.604,2840
534.676,2767
534.775,2868
534.859,2887
534.942,2994
535.006,2736
535.064,2745
535.186,2788
535.276,2760
535.377,2809
535.433,2879
535.530,2713
535.598,2702
535.694,2792
535.811,2735
535.934,2795
536.047,2711
536.144,2713
536.212,2786
536.295,2833
536.359,2759
536.448,2788
536.512,2838
536.630,2710
536.701,2773
536.792,2748
536.883,2808
536.948,2796
537.066,2820
537.165,2785
537.258,2788
537.369,2811
537.470,2765
537.573,2724
537.682,2833
537.739,2801
537.805,2712
537.925,2692
538.010,2725
538.085,2701
538.187,2757
538.280,2703
538.372,2742
538.449,2798
538.505,2718
538.617,2888
538.734,2770
538.790,2800
538.892,2692
538.990,2872
539.094,2727
539.212,2887
539.293,2909
539.368,2903
539.457,2799
539.541,2747
539.615,2751
539.702,2736
539.804,2923
539.901,2749
539.991,2827
540.067,2784
540.161,2746
540.244,2886
540.331,2796
540.432,2665
540.518,2798
540.625,2803
540.687,2780
540.743,2776
540.828,2700
540.921,2681
541.016,2798
541.102,2768
541.185,2731
541.283,2782
541.389,2751
541.454,2824
541.534,2833
541.590,2858
541.691,2730
541.785,2752
541.843,2819
541.933,2639
541.989,2779
542.083,2803
542.190,2743
542.264,2731
542.338,2725
542.439,2772
542.520,2758
542.633,2784
542.722,2761
542.812,2843
542.872,2730
542.974,2833
543.051,2732
543.121,2732
543.184,2742
543.258,2755
543.347,2763
543.449,2767
543.557,2768
543.642,2784
543.706,2797
543.792,2655
543.864,2655
543.927,2790
543.992,2863
544.074,2712
544.147,2900
544.217,2867
544.288,2801
544.345,2687
544.424,2778
544.515,2843
544.637,2816
544.711,2836
544.777,2794
544.899,2749
545.016,2745
545.117,2816
545.173,2706
545.276,2816
545.339,2866
545.421,2565
545.477,2820
545.535,2882
545.591,2747
545.671,2781
545.794,2894
545.872,2790
545.978,2738
546.044,2871
546.105,2862
546.173,2763
546.256,2763
546.333,2854
546.389,2780
546.499,2861
546.621,2762
546.717,2857
546.804,2774
546.879,2797
546.937,2831
547.017,2778
547.085,2803
547.157,2806
547.240,2711
547.324,2782
547.410,2772
547.532,2918
547.592,3588
547.684,6225
547.753,4818
547.863,2825
547.969,2850
548.059,2836
548.140,2717
548.200,2626
548.311,2894
548.385,2774
548.454,2735
548.545,2762
548.610,2744
548.696,2808
548.806,2702
548.896,2900
548.985,2802
549.067,2786
549.161,2696
549.248,2719
549.370,2927
549.466,2759
549.546,2881
549.637,2729
549.733,2810
549.828,2863
549.883,2858
549.944,2799
550.052,2873
550.143,2789
550.241,2903
550.337,2647
550.424,2776
550.522,2674
550.604,2811
550.660,2848
550.747,2844
550.829,2825
550.938,2786
551.055,2850
551.161,2835
551.264,2743
551.375,2823
551.454,2741
551.534,2803
551.613,2671
551.669,2716
551.777,2729
551.851,2775
551.921,2785
551.980,2783
552.041,2774
552.135,2723
552.222,2790
552.299,2746
552.386,2769
552.448,2889
552.528,2613
552.597,2737
552.674,2717
552.759,2762
552.844,2778
552.939,2783
553.024,2694
553.104,2794
553.160,2741
553.282,2888
553.356,2723
553.444,2758
553.536,2782
553.641,2724
553.733,2733
553.848,2851
553.933,2812
554.003,2856
554.059,2791
554.152,2688
554.268,2722
554.375,2812
554.440,2680
554.528,2810
554.608,2879
554.693,2862
554.762,2849
554.884,2853
554.965,2730
555.044,2753
555.100,2753
555.196,2903
555.300,2817
555.388,2688
555.459,2847
555.570,2735
555.677,2913
555.751,2815
555.836,2790
555.914,2917
555.988,2702
556.110,2874
556.206,2780
556.281,2674
556.371,2807
556.452,2750
556.535,2764
556.616,2767
556.679,2757
556.782,2678
556.859,2591
556.955,2656
557.047,2602
557.155,2759
557.211,2811
557.277,2908
557.333,2873
557.413,2779
557.535,2903
557.638,2799
557.750,2685
557.847,2799
557.922,2788
558.015,2597
558.099,2786
558.192,2665
558.265,2754
558.355,2760
558.424,2785
558.524,2823
558.597,2707
558.719,2723
558.779,2807
558.834,2848
558.931,2731
559.039,2889
559.095,2806
559.168,2860
559.259,2790
559.333,2826
559.424,2827
559.527,2727
559.631,2690
559.710,2829
559.825,2648
559.888,2742
559.980,2664
560.035,2795
560.131,2800
560.228,2756
560.300,2662
560.387,2766
560.471,2658
560.543,2876
560.625,2782
560.729,2817
560.820,2779
560.886,2858
560.991,2680
561.092,2808
561.183,2717
561.251,2738
561.318,2738
561.423,3359
561.497,6903
561.552,9931
561.666,4758
561.782,2744
561.855,2744
561.977,2712
562.043,2734
562.109,2821
562.198,2758
562.295,2768
562.388,2749
562.473,2825
562.570,2829
562.692,2828
562.748,2668
562.825,2796
562.891,2748
562.990,2705
563.061,2830
563.144,2832
563.251,2666
563.338,2656
563.394,2696
563.496,2726
563.589,2696
563.674,2800
563.737,2859
563.849,2635
563.955,2728
564.037,2755
564.132,2741
564.196,2822
564.276,2878
564.380,2851
564.480,2670
564.555,2752
564.659,2846
564.728,2672
564.849,2666
564.916,2669
565.028,2673
565.114,2718
565.193,2797
565.286,2718
565.382,2836
565.475,2756
565.547,2766
565.618,2896
565.740,2701
565.796,2889
565.914,2766
565.992,2723
566.073,2771
566.144,2753
566.232,2679
566.309,2651
566.365,2630
566.479,2716
566.584,2768
566.706,2902
566.789,2918
566.903,2831
566.958,2773
567.081,2686
567.187,2764
567.273,2860
567.394,2823
567.469,2676
567.560,2879
567.627,2734
567.715,2921
567.800,2668
567.870,2767
567.967,2841
568.022,2795
568.079,2820
568.178,2646
568.265,2764
568.341,2780
568.415,2593
568.470,2690
568.550,2673
568.606,2730
568.676,2771
568.760,2749
568.855,2824
568.949,2725
569.035,2689
569.157,2740
569.246,2650
569.302,2683
569.358,2714
569.422,2823
569.503,2725
569.588,2916
569.670,2709
569.773,2881
569.829,2774
569.915,2897
570.015,2716
570.121,2795
570.192,2730
570.277,2813
570.380,2633
570.456,2759
570.528,2755
570.607,2731
570.700,2705
570.797,2791
570.906,2831
570.973,2797
571.064,2807
571.186,2846
571.268,2745
571.360,2794
571.435,2710
571.491,2797
571.589,2687
571.685,2712
571.770,2676
571.853,2625
571.928,2693
572.010,2821
572.066,2712
572.148,2699
572.255,2737
572.350,2645
572.406,2836
572.492,2747
572.565,2771
572.678,2688
572.748,2718
572.832,2840
572.934,2749
573.054,2766
573.129,2712
573.217,2706
573.320,2699
573.409,2698
573.465,2767
573.574,2752
573.672,2843
573.738,2752
573.850,2706
573.938,2755
574.026,2769
574.135,2739
574.207,2757
574.266,2734
574.360,2733
574.416,2753
574.472,2796
574.569,2670
574.632,2839
574.701,2654
574.770,2754
574.839,2779
574.905,2609
575.012,2715
575.079,2756
575.171,2967
575.236,2716
575.312,2716
575.372,2651
575.449,2670
575.546,2740
575.660,2771
575.721,2781
575.811,2769
575.887,2786
576.004,2859
576.101,2694
576.200,2754
576.279,2725
576.335,2836
576.398,2602
576.480,2717
576.592,2759
576.648,2659
576.725,2568
576.806,2781
576.891,2657
577.007,2796
577.109,2775
577.196,2843
577.270,2664
577.349,2634
577.418,2663
577.474,2811
577.557,2752
577.658,2713
577.742,2733
577.849,2738
577.937,2700
577.993,2738
578.053,2637
578.163,2617
578.219,2757
578.313,2815
578.399,2728
578.480,2637
578.587,2681
578.662,2831
578.735,2762
578.839,2638
578.946,2740
579.002,2755
579.083,2671
579.177,2662
579.286,2743
579.400,2794
579.456,2769
579.515,2653
579.598,2808
579.654,2671
579.710,2729
579.799,2793
579.914,2702
580.008,2658
580.090,2873
580.206,2715
580.273,2692
580.382,2832
580.464,2860
580.534,2814
580.630,2716
580.738,2888
580.800,2713
580.880,2693
580.981,2661
581.101,2757
581.177,2850
581.300,2699
581.408,2704
581.490,2728
581.594,2652
581.699,2829
581.797,2639
581.913,2712
581.995,2680
582.107,2723
582.204,2731
582.298,2681
582.396,2736
582.502,2749
582.624,2723
582.729,2775
582.805,2792
582.893,2709
583.015,2638
583.093,2760
583.202,2752
583.294,2679
583.349,2793
583.459,2906
583.536,2697
583.611,2772
583.686,2733
583.795,2714
583.912,2703
584.001,2858
584.059,2658
584.181,2763
584.288,2493
584.357,2817
584.433,2736
584.517,2784
584.586,2766
584.645,2680
584.709,2727
584.805,2678
584.918,2747
585.027,2794
585.105,2736
585.209,2788
585.306,2787
585.415,2727
585.471,2601
585.526,2826
585.582,2894
585.695,2650
585.776,2688
585.868,2754
585.925,2775
585.992,2678
586.088,2725
586.210,2730
586.330,2809
586.410,2618
586.502,2677
586.610,2768
586.713,2737
586.819,2686
586.888,2741
586.984,2841
587.076,2665
587.195,2785
587.274,2757
587.370,2793
587.459,2724
587.515,2752
587.587,2736
587.656,2713
587.758,2798
587.821,2713
587.912,2698
587.968,2844
588.057,2722
588.122,2636
588.218,2704
588.325,2654
588.388,2759
588.451,2855
588.549,2691
588.614,2768
588.723,2682
588.798,2756
588.875,2794
588.947,2786
589.003,2807
589.081,2729
589.167,2711
589.270,2784
589.358,2759
589.420,2719
589.491,2769
589.561,2743
589.658,2716
589.735,2705
589.813,2722
589.919,2647
590.008,2793
590.130,2701
590.213,2667
590.269,2722
590.331,2766
590.426,2720
590.498,2759
590.571,2635
590.660,2813
590.769,2634
590.872,2736
590.933,2661
591.055,2709
591.134,2743
591.251,2688
591.344,2710
591.441,2643
591.521,2743
591.581,2825
591.689,2783
591.794,2744
591.886,2739
591.976,2817
592.062,2687
592.121,2775
592.188,2600
592.243,2767
592.354,2716
592.465,2780
592.561,2929
592.659,2797
592.762,2708
592.865,2753
592.957,2762
593.031,2817
593.096,2768
593.190,2820
593.287,2792
593.388,2721
593.485,2678
593.545,2687
593.634,2620
593.698,2606
593.770,2570
593.861,2889
593.947,2657
594.003,2642
594.086,2776
594.143,2675
594.223,2694
594.314,2722
594.370,2741
594.467,2743
594.545,2668
594.650,2746
594.746,2712
594.834,2725
594.956,2798
595.021,2671
595.102,2764
595.180,2732
595.281,2791
595.358,2774
595.461,2675
595.517,2772
595.585,2796
595.679,2784
595.750,2748
595.824,2795
595.905,2714
595.961,2757
596.047,2745
596.103,2629
596.168,2790
596.258,2528
596.314,2702
596.384,2778
596.462,2701
596.569,2687
596.664,2696
596.739,2721
596.840,2709
596.927,2711
597.033,2843
597.129,2811
597.225,2719
597.293,2721
597.349,2801
597.429,2690
597.526,2659
597.630,2665
597.732,2783
597.836,2783
597.918,2800
597.995,2778
598.062,2722
598.151,2720
598.261,2668
598.362,2759
598.453,2677
598.534,2622
598.619,2576
598.701,2581
598.823,2742
598.899,2703
598.968,2714
599.075,2745
599.131,2711
599.205,2727
599.261,2721
599.376,2672
599.435,2710
599.492,2781
599.590,2655
599.691,2626
599.793,2795
599.866,2653
599.979,2633
600.052,2640
600.165,2667
600.221,2648
600.316,2675
600.380,2583
600.494,2835
600.590,2599
600.673,2766
600.759,2659
600.840,2786
600.905,2759
600.966,2767
601.022,2798
601.116,2687
601.204,2620
601.260,2760
601.342,2577
601.425,2776
601.520,2590
601.622,2634
601.688,2781
601.744,2668
601.823,2684
601.900,2685
602.008,2860
602.126,2706
602.183,2915
602.256,2745
602.345,2783
602.421,2673
602.526,2854
602.615,2752
602.702,2681
602.802,2642
602.898,2653
602.956,2748
603.012,2755
603.096,2733
603.180,2641
603.267,2799
603.350,2719
603.424,2737
603.493,2587
603.580,2725
603.636,2679
603.701,2650
603.773,2687
603.853,2771
603.961,2760
604.036,2592
604.114,2671
604.194,2739
604.275,2713
604.365,2710
604.434,2763
604.533,2762
604.606,2578
604.719,2698
604.775,2643
604.870,2691
604.949,2613
605.046,2686
605.145,2678
605.219,2722
605.301,2578
605.369,2643
605.442,2758
605.540,2724
605.643,2652
605.712,2634
605.820,2688
605.917,2746
606.020,2748
606.075,2723
606.195,2698
606.277,2721
606.359,2791
606.481,2696
606.537,2767
606.609,2662
606.690,2718
606.774,2792
606.830,2779
606.905,2626
606.993,2663
607.088,2738
607.147,2630
607.223,2633
607.323,2578
607.414,2725
607.513,2658
607.599,2519
607.703,2716
607.787,2728
607.909,2685
607.981,2715
608.067,2579
608.153,2673
608.235,2606
608.306,2649
608.428,2672
608.484,2688
608.602,2589
608.699,2723
608.816,2790
608.903,2736
608.959,2631
609.081,2654
609.194,2707
609.289,2719
609.351,2611
609.435,2640
609.534,2618
609.601,2777
609.709,2774
609.784,2667
609.881,2733
609.947,2709
610.055,2712
610.139,2701
610.222,2640
610.321,2711
610.416,2729
610.504,2682
610.578,2737
610.638,2813
610.728,2751
610.786,2795
610.888,2567
610.967,2710
611.052,2645
611.149,2677
611.205,2656
611.280,2617
611.376,2772
611.474,2786
611.577,2709
611.689,2664
611.745,2610
611.830,2699
611.943,2623
612.046,2692
612.130,2726
612.188,2690
612.276,2670
612.364,2694
612.452,2522
612.526,2596
612.600,2797
612.666,2603
612.757,2543
612.826,2709
612.945,2687
613.025,2577
613.119,2657
613.175,2624
613.236,2602
613.327,2716
613.408,2663
613.470,2760
613.541,2664
613.597,2662
613.666,2684
613.742,2708
613.816,2746
613.906,2646
614.023,2693
614.079,2562
614.179,2638
614.266,2694
614.354,2599
614.467,2658
614.549,2624
614.646,2654
614.750,2509
614.851,2645
614.919,2762
615.015,2685
615.072,2680
615.134,2718
615.240,2679
615.322,2560
615.420,2664
615.497,2681
615.553,2661
615.619,2676
615.675,2623
615.766,2579
615.857,2592
615.942,2552
616.022,2593
616.130,2770
616.236,2818
616.320,2622
616.406,2667
616.469,2670
616.568,2666
616.690,2711
616.775,2671
616.837,2635
616.940,2800
617.054,2710
617.129,2717
617.223,2573
617.317,2584
617.422,2780
617.504,2700
617.593,2671
617.659,2765
617.720,2642
617.795,2713
617.851,2657
617.945,2668
618.064,2624
618.156,2689
618.240,2750
618.314,2743
618.384,2693
618.496,2695
618.586,2680
618.687,2602
618.760,2687
618.816,2764
618.937,2665
619.007,2754
619.108,2641
619.189,2629
619.279,2671
619.376,2741
619.482,2605
619.568,2741
619.649,2612
619.741,2667
619.819,2664
619.899,2579
619.974,2551
620.076,2671
620.188,2627
620.269,2600
620.383,2767
620.469,2627
620.532,2845
620.618,2728
620.693,2599
620.802,2706
620.902,2542
621.001,2662
621.056,2660
621.156,2779
621.234,2687
621.330,2620
621.414,2721
621.487,2708
621.577,2699
621.656,2725
621.767,2565
621.847,2545
621.931,2723
622.012,2755
622.093,2766
622.172,2683
622.244,2481
622.322,2627
622.380,2674
622.455,2646
622.545,2692
622.631,2605
622.707,2625
622.763,2613
622.837,2572
622.908,2688
622.966,2594
623.035,2777
623.155,2694
623.263,2790
623.362,2618
623.430,2705
623.515,2635
623.629,2702
623.706,2740
623.784,2712
623.840,2656
623.903,2570
624.021,2693
624.123,2565
624.179,2641
624.235,2599
624.296,2654
624.352,2583
624.421,2618
624.509,2677
624.599,2668
624.665,2659
624.774,2714
624.897,2707
624.985,2535
625.052,2679
625.130,2652
625.195,2670
625.278,2695
625.342,2716
625.398,2597
625.473,2637
625.529,2757
625.632,2682
625.720,2671
625.810,2744
625.865,2735
625.952,2630
626.008,2634
626.097,2633
626.198,2619
626.289,2575
626.394,2750
626.455,2515
626.511,2701
626.613,2565
626.670,2607
626.762,2654
626.843,2685
626.928,2656
627.050,2728
627.124,2655
627.188,2644
627.288,2644
627.383,2724
627.466,2550
627.545,2572
627.636,2702
627.711,2584
627.820,2608
627.930,2657
628.014,2534
628.088,2497
628.170,2715
628.267,2682
628.371,2797
628.427,2626
628.541,2717
628.614,2774
628.674,2715
628.788,2677
628.894,2692
628.949,2662
629.033,2714
629.116,2804
629.178,2754
629.261,2758
629.383,2774
629.501,2548
629.609,2603
629.694,2700
629.768,2628
629.872,2698
629.950,2601
630.023,2591
630.094,2640
630.173,2712
630.260,2709
630.329,2632
630.425,2744
630.531,2608
630.611,2700
630.697,2587
630.778,2579
630.861,2674
630.939,2697
631.012,2549
631.080,2638
631.177,2615
631.237,2654
631.355,2568
631.448,2606
631.548,2632
631.648,2524
631.709,2658
631.800,2660
631.908,2569
631.967,2548
632.038,2614
632.098,2581
632.199,2618
632.261,2634
632.353,2601
632.475,2679
632.568,2647
632.676,2656
632.740,2717
632.847,2686
632.940,2616
633.000,2587
633.056,2602
633.123,2528
633.239,2545
633.303,2652
633.376,2695
633.432,2810
633.522,2605
633.644,2610
633.710,2672
633.785,2577
633.908,2633
633.972,2610
634.041,2645
634.117,2524
634.188,2611
634.267,2445
634.367,2630
634.450,2643
634.542,2643
634.635,2631
634.730,2570
634.806,2549
634.880,2692
634.977,2633
635.053,2585
635.126,2670
635.226,2531
635.314,2570
635.408,2590
635.497,2742
635.609,2588
635.691,2687
635.771,2511
635.846,2602
635.907,2607
635.979,2633
636.101,2528
636.207,2713
636.297,2487
636.392,2639
636.502,2537
636.597,2643
636.665,2728
636.763,2650
636.848,2653
636.911,2629
636.976,2576
637.044,2623
637.116,2530
637.232,2851
637.319,2541
637.404,2652
637.501,2596
637.596,2723
637.707,2519
637.782,2496
637.866,2678
637.922,2603
637.989,2665
638.055,2575
638.147,2764
638.257,2712
638.379,2598
638.435,2596
638.554,2703
638.652,2627
638.731,2670
638.811,2697
638.918,2639
638.995,2758
639.058,2721
639.130,2620
639.204,2684
639.299,2586
639.386,2611
639.491,2636
639.581,2669
639.682,2725
639.752,2652
639.807,2736
639.891,2667
639.959,2606
640.063,2582
640.155,2599
640.258,2617
640.328,2649
640.384,2672
640.462,2557
640.546,2671
640.634,2573
640.743,2582
640.825,2520
640.898,2706
640.998,2543
641.095,2587
641.184,2650
641.296,2660
641.399,2577
641.492,2617
641.584,2684
641.640,2618
641.696,2684
641.758,2633
641.848,2490
641.952,2696
642.038,2666
642.134,2605
642.206,2548
642.294,2629
642.379,2706
642.458,2676
642.541,2616
642.623,2624
642.713,2581
642.795,2663
642.872,2611
642.994,2527
643.071,2676
643.178,2657
643.244,2684
643.340,2523
643.462,2540
643.518,2590
643.616,2686
643.715,2577
643.819,2511
643.878,2545
643.961,2601
644.028,2727
644.141,2631
644.234,2479
644.336,2636
644.407,2632
644.484,2638
644.595,2569
644.671,2634
644.742,2705
644.831,2701
644.928,2631
645.033,2614
645.124,2738
645.183,2629
645.245,2705
645.332,2693
645.427,2594
645.523,2570
645.592,2587
645.674,2516
645.793,2646
645.875,2644
645.961,2490
646.016,2611
646.086,2550
646.172,2638
646.228,2534
646.328,2669
646.425,2752
646.519,2588
646.603,2640
646.689,2489
646.772,2595
646.854,2617
646.944,2649
647.066,2516
647.135,2628
647.237,2694
647.322,2677
647.379,2618
647.460,2713
647.531,2624
647.653,2795
647.748,2597
647.860,2575
647.946,2527
648.037,2567
648.093,2626
648.207,2543
648.273,2562
648.361,2657
648.467,2713
648.570,2594
648.664,2689
648.732,2503
648.849,2511
648.932,2637
649.043,2638
649.137,2655
649.224,2539
649.280,2564
649.402,2584
649.491,2608
649.575,2631
649.673,2519
649.769,2544
649.844,2451
649.925,2633
649.986,2508
650.047,2496
650.118,2602
650.193,2489
650.315,2665
650.401,2578
650.462,2574
650.563,2571
650.659,2563
650.781,2603
650.840,2665
650.938,2578
651.009,2469
651.118,2539
651.192,2574
651.283,2692
651.374,2628
651.451,2567
651.521,2565
651.616,2588
651.672,2574
651.769,2632
651.832,2591
651.888,2614
651.962,2591
652.036,2502
652.111,2520
652.206,2994
652.305,5970
652.400,8318
652.477,5031
652.583,2626
652.681,2573
652.785,2551
652.885,2575
652.955,2525
653.046,2767
653.168,2506
653.260,2715
653.367,2668
653.430,2585
653.501,2460
653.585,2657
653.691,2581
653.748,2578
653.856,2567
653.933,2660
654.048,2547
654.127,2624
654.183,2618
654.280,2654
654.369,2705
654.491,2535
654.554,2553
654.654,2663
654.752,2619
654.834,2553
654.912,2588
655.009,2647
655.065,2516
655.166,2557
655.283,2650
655.384,2537
655.461,2708
655.566,2609
655.654,2646
655.748,2592
655.832,2611
655.925,2545
656.024,2635
656.119,6523
656.175,15738
656.249,33184
656.326,30208
656.419,8923
656.535,2718
656.612,2684
656.703,2592
656.770,2679
656.849,2673
656.916,2639
656.972,2668
657.031,2555
657.118,2589
657.207,2529
657.329,2567
657.420,2552
657.494,2621
657.569,2584
657.671,2611
657.747,2559
657.835,2643
657.958,2599
658.056,2614
658.112,2599
658.169,2582
658.225,2560
658.307,2651
658.398,2632
658.468,2542
658.542,2677
658.651,2603
658.773,2633
658.860,2710
658.941,2626
659.014,2641
659.088,2640
659.179,2514
659.285,2611
659.391,2560
659.456,2612
659.563,2527
659.624,2499
659.736,2565
659.813,2603
659.910,2551
659.989,2554
660.069,2582
660.125,2431
660.181,2515
660.267,2645
660.349,2569
660.434,2587
660.515,2608
660.571,2593
660.661,2478
660.781,2563
660.894,2508
660.982,2475
661.075,2621
661.173,2543
661.241,2562
661.346,2569
661.442,2616
661.512,2660
661.615,2608
661.697,2667
661.792,2610
661.903,2527
661.980,2606
662.057,2672
662.154,2600
662.235,2438
662.322,2710
662.435,2524
662.511,2521
662.595,2634
662.695,2631
662.817,2669
662.899,2546
663.002,2478
663.110,2543
663.170,2595
663.252,2416
663.374,2618
663.454,2526
663.519,2543
663.632,2618
663.712,2525
663.787,2637
663.898,2468
663.954,2588
664.069,2562
664.169,2485
664.244,2593
664.361,2607
664.480,2499
664.562,2551
664.624,2594
664.692,2493
664.750,2605
664.860,2558
664.969,2568
665.081,2586
665.165,2534
665.232,2544
665.326,2555
665.448,2713
665.570,2640
665.642,2500
665.715,2532
665.828,2486
665.887,2527
665.985,2560
666.078,2558
666.166,2551
666.274,2453
666.356,2535
666.447,2647
666.557,2463
666.626,2472
666.728,2585
666.836,2680
666.911,2541
667.009,2627
667.114,2508
667.214,2628
667.326,2638
667.411,2544
667.490,2517
667.550,2597
667.633,2570
667.709,2442
667.792,2643
667.894,2636
667.974,2586
668.080,2340
668.172,2624
668.259,2539
668.356,2464
668.449,2531
668.545,2520
668.658,2535
668.757,2580
668.833,2509
668.889,2589
668.982,2631
669.092,2442
669.178,2469
669.251,2507
669.325,2472
669.404,2636
669.511,2590
669.612,2501
669.684,2527
669.753,2526
669.828,2582
669.898,2580
669.990,2605
670.090,2489
670.179,2511
670.244,2472
670.339,2493
670.402,2555
670.502,2562
670.588,2462
670.644,2433
670.727,2453
670.802,2551
670.918,2573
670.973,2604
671.047,2641
671.106,2620
671.205,2532
671.284,2626
671.389,2531
671.479,2478
671.551,2533
671.663,2530
671.743,2551
671.844,2443
671.915,2533
671.980,2587
672.068,2640
672.149,2644
672.218,2634
672.274,2542
672.378,2620
672.457,2500
672.516,2584
672.582,2586
672.667,2650
672.740,2556
672.844,2632
672.946,2563
673.047,2609
673.117,2452
673.207,2523
673.319,2567
673.429,2478
673.534,2697
673.600,2588
673.667,2540
673.751,2585
673.839,2492
673.943,2506
674.031,2577
674.135,2540
674.194,2608
674.265,2629
674.363,2530
674.453,2557
674.549,2512
674.612,2545
674.729,2594
674.800,2552
674.875,2488
674.950,2504
675.059,2613
675.131,2607
675.187,2605
675.277,2675
675.347,2458
675.417,2663
675.485,2466
675.543,2580
675.613,2553
675.672,2552
675.761,2530
675.839,2480
675.936,2658
676.017,2536
676.116,2580
676.187,2581
676.300,2665
676.411,2630
676.481,2421
676.603,2551
676.717,2623
676.817,2495
676.938,2469
677.048,2446
677.144,2534
677.222,2575
677.333,2569
677.423,2462
677.508,2526
677.583,2468
677.652,2616
677.742,2588
677.840,2624
677.955,2531
678.025,2552
678.122,2587
678.189,2620
678.273,2559
678.387,2517
678.467,2562
678.561,2427
678.667,2520
678.754,2540
678.868,2565
678.990,2475
679.095,2600
679.212,2549
679.316,2511
679.414,2534
679.529,2551
679.603,2546
679.724,2508
679.787,2555
679.875,2539
679.931,2518
680.020,2548
680.084,2669
680.205,2526
680.292,2625
680.370,2503
680.462,2415
680.548,2503
680.636,2489
680.692,2513
680.800,2619
680.903,2414
680.959,2691
681.057,2561
681.129,2495
681.240,2575
681.296,2486
681.368,2556
681.430,2479
681.514,2342
681.583,2558
681.639,2497
681.723,2487
681.816,2575
681.932,2621
682.028,2448
682.131,2535
682.217,2469
682.325,2424
682.416,2440
682.532,2535
682.606,2486
682.662,2521
682.718,2515
682.824,2513
682.917,2485
682.977,2369
683.053,2378
683.114,2547
683.200,2487
683.321,2469
683.392,2531
683.479,2641
683.577,2449
683.694,2535
683.778,2549
683.883,2569
684.005,2598
684.111,2509
684.172,2523
684.256,2457
684.342,2584
684.446,2571
684.508,2414
684.590,2461
684.666,2525
684.756,2476
684.847,2654
684.932,2461
684.990,2477
685.063,2519
685.176,2448
685.298,2553
685.381,2458
685.478,2546
685.558,2447
685.668,2653
685.777,2547
685.872,2445
685.967,2500
686.054,2587
686.161,2415
686.247,2423
686.322,2511
686.444,2459
686.539,2529
686.621,2557
686.716,2481
686.820,2526
686.898,2571
686.958,2548
687.014,2527
687.071,2486
687.135,2553
687.190,2570
687.268,2514
687.364,2536
687.426,2485
687.539,2516
687.637,2533
687.693,2564
687.772,2574
687.848,2570
687.936,2475
688.009,2468
688.086,2558
688.181,2426
688.267,2479
688.376,2500
688.459,2424
688.540,2473
688.637,2438
688.727,2566
688.823,2558
688.879,2489
688.953,2453
689.066,2505
689.178,2472
689.268,2432
689.350,2497
689.430,2528
689.549,2439
689.657,2424
689.726,2561
689.821,2437
689.901,2506
689.969,2502
690.050,2429
690.106,2387
690.170,2460
690.246,2540
690.334,2573
690.416,2484
690.484,2449
690.566,2557
690.643,2648
690.727,2433
690.835,2497
690.917,2531
690.973,2483
691.065,2522
691.121,2606
691.215,2473
691.309,2452
691.368,2531
691.457,2481
691.513,2463
691.588,2513
691.670,2498
691.754,2538
691.863,2341
691.941,2502
692.017,2536
692.073,2451
692.162,2432
692.265,2444
692.378,2485
692.450,2494
692.542,2471
692.598,2569
692.705,2377
692.795,2419
692.851,2474
692.941,2520
693.041,2688
693.097,2453
693.182,2490
693.260,2436
693.328,2572
693.403,2484
693.498,2545
693.610,2481
693.710,2440
693.768,2476
693.872,2453
693.951,2581
694.040,2570
694.098,2466
694.209,2456
694.309,2477
694.408,2475
694.499,2382
694.570,2556
694.670,2560
694.766,2614
694.875,2492
694.961,2537
695.029,2475
695.124,2445
695.201,2436
695.288,2465
695.369,2516
695.438,2555
695.530,2529
695.607,2489
695.708,2534
695.792,2396
695.889,2503
695.974,2562
696.054,2444
696.144,2491
696.216,2419
696.310,2447
696.398,2687
696.476,7176
696.555,12097
696.659,3689
696.744,2488
696.841,2531
696.908,2472
696.965,2437
697.034,2519
697.091,2416
697.181,2463
697.273,2412
697.395,2412
697.460,2545
