wavelength,intensity
525.931,2719
526.024,2719
526.107,2846
526.176,2777
526.292,2822
526.387,2876
526.509,2602
526.619,2678
526.711,2877
526.830,9289
526.893,25260
526.977,33760
527.037,18010
527.119,4531
527.206,2779
527.282,2802
527.384,2804
527.458,2829
527.542,2857
527.636,2895
527.692,2855
527.769,2669
527.837,2887
527.893,2881
527.955,2855
528.011,2863
528.083,2796
528.203,2803
528.325,2773
528.435,2820
528.510,2791
528.611,2764
528.670,2702
528.749,2837
528.871,2860
528.969,2827
529.067,2776
529.128,2766
529.195,2796
529.290,2753
529.388,2722
529.454,2839
529.560,2724
529.644,2671
529.745,2805
529.830,2808
529.911,2799
530.007,2730
530.129,2751
530.185,2834
530.251,2905
530.316,2907
530.414,2829
530.476,2779
530.573,2740
530.658,2789
530.754,2904
530.860,2815
530.928,2805
531.029,2845
531.137,2777
531.242,2726
531.302,2769
531.387,2703
531.473,2802
531.584,2848
531.665,2756
531.751,2889
531.870,2775
531.947,2776
532.055,2708
532.122,2717
532.182,2809
532.302,2730
532.397,2721
532.519,2676
532.602,2698
532.669,2865
532.787,2798
532.857,2702
532.946,2757
533.002,2669
533.091,2781
533.159,2716
533.240,2725
533.322,2837
533.432,2841
533.509,2751
533.597,2769
533.686,2731
533.762,2799
533.870,2765
533.960,2770
534.027,2825
534.083,2902
534.149,2729
534.244,2830
534.347,2857
534.439,2778
534.525,2722
534.604,2748
534.676,2758
534.775,2758
534.859,2915
534.942,2769
535.006,2745
535.064,2750
535.186,2795
535.276,2718
535.377,2759
535.433,2841
535.530,2865
535.598,2791
535.694,2777
535.811,2774
535.934,2756
536.047,2799
536.144,2749
536.212,2782
536.295,2764
536.359,2712
536.448,2620
536.512,2807
536.630,2765
536.701,2730
536.792,2874
536.883,2790
536.948,2792
537.066,2765
537.165,2762
537.258,2864
537.369,2860
537.470,2861
537.573,2785
537.682,2696
537.739,2775
537.805,2850
537.925,2752
538.010,2829
538.085,2839
538.187,2711
538.280,2873
538.372,2750
538.449,2775
538.505,2794
538.617,2756
538.734,2720
538.790,2894
538.892,2745
538.990,2727
539.094,2757
539.212,2804
539.293,2816
539.368,2723
539.457,2721
539.541,2735
539.615,2733
539.702,2709
539.804,2712
539.901,2850
539.991,2770
540.067,2860
540.161,2739
540.244,2766
540.331,2817
540.432,2807
540.518,2801
540.625,2796
540.687,2825
540.743,2687
540.828,2741
540.921,2654
541.016,2754
541.102,2835
541.185,2815
541.283,2727
541.389,2910
541.454,2766
541.534,2753
541.590,2825
541.691,2776
541.785,2924
541.843,2808
541.933,2777
541.989,2849
542.083,2764
542.190,2778
542.264,2744
542.338,2784
542.439,2737
542.520,2846
542.633,2753
542.722,2767
542.812,2716
542.872,2786
542.974,2760
543.051,2763
543.121,2735
543.184,2724
543.258,2666
543.347,2818
543.449,2870
543.557,2720
543.642,2661
543.706,2804
543.792,2744
543.864,2769
543.927,2839
543.992,2785
544.074,2693
544.147,2877
544.217,2667
544.288,2699
544.345,2813
544.424,2801
544.515,2797
544.637,2680
544.711,2771
544.777,2816
544.899,2717
545.016,2748
545.117,2809
545.173,2875
545.276,2761
545.339,2698
545.421,2713
545.477,2770
545.535,2759
545.591,2687
545.671,2782
545.794,2748
545.872,2749
545.978,2895
546.044,2781
546.105,2669
546.173,2832
546.256,2927
546.333,2770
546.389,2794
546.499,2759
546.621,2714
546.717,2745
546.804,2816
546.879,2713
546.937,2760
547.017,2784
547.085,2660
547.157,2683
547.240,2748
547.324,2742
547.410,2769
547.532,2778
547.592,3698
547.684,6059
547.753,4639
547.863,2918
547.969,2883
548.059,2633
548.140,2728
548.200,2679
548.311,2778
548.385,2810
548.454,2781
548.545,2712
548.610,2868
548.696,2762
548.806,2745
548.896,2740
548.985,2760
549.067,2711
549.161,2757
549.248,2680
549.370,2795
549.466,2877
549.546,2720
549.637,2875
549.733,2808
549.828,2853
549.883,2757
549.944,2757
550.052,2798
550.143,2731
550.241,2723
550.337,2698
550.424,2754
550.522,2689
550.604,2733
550.660,2743
550.747,2795
550.829,2880
550.938,2872
551.055,2793
551.161,2774
551.264,2795
551.375,2676
551.454,2859
551.534,2850
551.613,2794
551.669,2800
551.777,2785
551.851,2899
551.921,2930
551.980,2908
552.041,2782
552.135,2800
552.222,2843
552.299,2959
552.386,2842
552.448,2779
552.528,2811
552.597,2696
552.674,2837
552.759,2766
552.844,2775
552.939,2742
553.024,2836
553.104,2735
553.160,2786
553.282,2811
553.356,2808
553.444,2819
553.536,2751
553.641,2748
553.733,2769
553.848,2805
553.933,2853
554.003,2672
554.059,2784
554.152,2795
554.268,2837
554.375,2887
554.440,2812
554.528,2753
554.608,2722
554.693,2702
554.762,2798
554.884,2836
554.965,2658
555.044,2793
555.100,2757
555.196,2699
555.300,2786
555.388,2852
555.459,2760
555.570,2821
555.677,2747
555.751,2855
555.836,2807
555.914,2840
555.988,2832
556.110,2775
556.206,2926
556.281,2794
556.371,2758
556.452,2796
556.535,2774
556.616,2734
556.679,2924
556.782,2754
556.859,2988
556.955,2842
557.047,2855
557.155,2701
557.211,2779
557.277,2937
557.333,2753
557.413,2748
557.535,2713
557.638,2787
557.750,2779
557.847,2780
557.922,2810
558.015,2812
558.099,2715
558.192,2767
558.265,2840
558.355,2771
558.424,2743
558.524,2778
558.597,2809
558.719,2720
558.779,2720
558.834,2742
558.931,2643
559.039,2772
559.095,2723
559.168,2847
559.259,2809
559.333,2823
559.424,2777
559.527,2694
559.631,2688
559.710,2755
559.825,2782
559.888,2814
559.980,2872
560.035,2634
560.131,2771
560.228,2794
560.300,2696
560.387,2754
560.471,2715
560.543,2733
560.625,2632
560.729,2767
560.820,2774
560.886,2689
560.991,2753
561.092,2766
561.183,2769
561.251,2773
561.318,2806
561.423,3289
561.497,6899
561.552,9916
561.666,4777
561.782,2766
561.855,2653
561.977,2869
562.043,2694
562.109,2772
562.198,2790
562.295,2739
562.388,2761
562.473,2775
562.570,2693
562.692,2736
562.748,2679
562.825,2788
562.891,2780
562.990,2801
563.061,2720
563.144,2713
563.251,2742
563.338,2807
563.394,2640
563.496,2808
563.589,2691
563.674,2771
563.737,2778
563.849,2879
563.955,2818
564.037,2733
564.132,2792
564.196,2662
564.276,2662
564.380,2740
564.480,2647
564.555,2772
564.659,2818
564.728,2763
564.849,2640
564.916,2861
565.028,2660
565.114,2564
565.193,2894
565.286,2869
565.382,2810
565.475,2815
565.547,2707
565.618,2761
565.740,2738
565.796,2839
565.914,2646
565.992,2802
566.073,2700
566.144,2696
566.232,2844
566.309,2821
566.365,2685
566.479,2747
566.584,2749
566.706,2800
566.789,2814
566.903,2795
566.958,2853
567.081,2797
567.187,2783
567.273,2824
567.394,2891
567.469,2687
567.560,2742
567.627,2808
567.715,2716
567.800,2788
567.870,2750
567.967,2853
568.022,2663
568.079,2740
568.178,2650
568.265,2816
568.341,2777
568.415,2938
568.470,2843
568.550,2788
568.606,2835
568.676,2670
568.760,2759
568.855,2806
568.949,2781
569.035,2829
569.157,2720
569.246,2770
569.302,2733
569.358,2751
569.422,2673
569.503,2738
569.588,2719
569.670,2697
569.773,2779
569.829,2789
569.915,2797
570.015,2676
570.121,2673
570.192,2733
570.277,2746
570.380,2709
570.456,2813
570.528,2760
570.607,2748
570.700,2762
570.797,2841
570.906,2769
570.973,2777
571.064,2848
571.186,2765
571.268,2704
571.360,2687
571.435,2743
571.491,2780
571.589,2600
571.685,2763
571.770,2724
571.853,2869
571.928,2663
572.010,2688
572.066,2814
572.148,2664
572.255,2817
572.350,2744
572.406,2666
572.492,2828
572.565,2644
572.678,2674
572.748,2759
572.832,2743
572.934,2845
573.054,2723
573.129,2714
573.217,2749
573.320,2737
573.409,2757
573.465,2712
573.574,2719
573.672,2695
573.738,2679
573.850,2745
573.938,2718
574.026,2786
574.135,2764
574.207,2711
574.266,2729
574.360,2795
574.416,2817
574.472,2751
574.569,2769
574.632,2705
574.701,2774
574.770,2713
574.839,2777
574.905,2710
575.012,2713
575.079,2813
575.171,2749
575.236,2882
575.312,2644
575.372,2741
575.449,2729
575.546,2696
575.660,2775
575.721,2674
575.811,2722
575.887,2609
576.004,2765
576.101,2851
576.200,2672
576.279,2760
576.335,2796
576.398,2655
576.480,2761
576.592,2885
576.648,2812
576.725,2734
576.806,2792
576.891,2726
577.007,2748
577.109,2788
577.196,2727
577.270,2664
577.349,2729
577.418,2850
577.474,2814
577.557,2788
577.658,2792
577.742,2672
577.849,2740
577.937,2822
577.993,2779
578.053,2790
578.163,2784
578.219,2800
578.313,2759
578.399,2641
578.480,2796
578.587,2716
578.662,2830
578.735,2739
578.839,2783
578.946,2725
579.002,2855
579.083,2793
579.177,2787
579.286,2696
579.400,2724
579.456,2714
579.515,2743
579.598,2817
579.654,2707
579.710,2766
579.799,2675
579.914,2807
580.008,2653
580.090,2728
580.206,2858
580.273,2728
580.382,2699
580.464,2713
580.534,2702
580.630,2727
580.738,2717
580.800,2813
580.880,2853
580.981,2777
581.101,2782
581.177,2788
581.300,2720
581.408,2643
581.490,2800
581.594,2711
581.699,2683
581.797,2744
581.913,2788
581.995,2771
582.107,2727
582.204,2719
582.298,2772
582.396,2706
582.502,2856
582.624,2728
582.729,2686
582.805,2710
582.893,2820
583.015,2663
583.093,2699
583.202,2605
583.294,2786
583.349,2699
583.459,2821
583.536,2739
583.611,2759
583.686,2720
583.795,2711
583.912,2681
584.001,2662
584.059,2839
584.181,2659
584.288,2776
584.357,2712
584.433,2894
584.517,2695
584.586,2644
584.645,2752
584.709,2628
584.805,2827
584.918,2718
585.027,2747
585.105,2726
585.209,2872
585.306,2774
585.415,2781
585.471,2698
585.526,2677
585.582,2731
585.695,2748
585.776,2683
585.868,2744
585.925,2655
585.992,2630
586.088,2742
586.210,2708
586.330,2756
586.410,2719
586.502,2738
586.610,2721
586.713,2835
586.819,2620
586.888,2671
586.984,2821
587.076,2724
587.195,2743
587.274,2682
587.370,2629
587.459,2713
587.515,2801
587.587,2726
587.656,2784
587.758,2675
587.821,2614
587.912,2779
587.968,2712
588.057,2814
588.122,2683
588.218,2734
588.325,2771
588.388,2663
588.451,2732
588.549,2780
588.614,2785
588.723,2809
588.798,2745
588.875,2678
588.947,2635
589.003,2736
589.081,2643
589.167,2600
589.270,2648
589.358,2697
589.420,2656
589.491,2707
589.561,2638
589.658,2716
589.735,2788
589.813,2830
589.919,2760
590.008,2676
590.130,2733
590.213,2695
590.269,2829
590.331,2628
590.426,2671
590.498,2648
590.571,2684
590.660,2734
590.769,2787
590.872,2807
590.933,2738
591.055,2642
591.134,2600
591.251,2728
591.344,2730
591.441,2834
591.521,2766
591.581,2705
591.689,2631
591.794,2763
591.886,2824
591.976,2845
592.062,2711
592.121,2810
592.188,2691
592.243,2633
592.354,2737
592.465,2772
592.561,2745
592.659,2707
592.762,2871
592.865,2753
592.957,2703
593.031,2644
593.096,2741
593.190,2692
593.287,2675
593.388,2619
593.485,2724
593.545,2748
593.634,2835
593.698,2662
593.770,2817
593.861,2712
593.947,2600
594.003,2752
594.086,2743
594.143,2738
594.223,2766
594.314,2608
594.370,2768
594.467,2779
594.545,2720
594.650,2787
594.746,2630
594.834,2624
594.956,2824
595.021,2801
595.102,2708
595.180,2730
595.281,2721
595.358,2718
595.461,2651
595.517,2762
595.585,2721
595.679,2767
595.750,2834
595.824,2584
595.905,2678
595.961,2815
596.047,2665
596.103,2828
596.168,2673
596.258,2715
596.314,2617
596.384,2690
596.462,2736
596.569,2754
596.664,2746
596.739,2747
596.840,2772
596.927,2744
597.033,2735
597.129,2587
597.225,2688
597.293,2675
597.349,2738
597.429,2846
597.526,2623
597.630,2762
597.732,2650
597.836,2734
597.918,2811
597.995,2723
598.062,2711
598.151,2597
598.261,2710
598.362,2649
598.453,2669
598.534,2771
598.619,2908
598.701,2766
598.823,2658
598.899,2786
598.968,2702
599.075,2768
599.131,2829
599.205,2876
599.261,2733
599.376,2668
599.435,2688
599.492,2871
599.590,2686
599.691,2754
599.793,2674
599.866,2779
599.979,2549
600.052,2766
600.165,2574
600.221,2675
600.316,2702
600.380,2726
600.494,2708
600.590,2647
600.673,2691
600.759,2694
600.840,2778
600.905,2772
600.966,2724
601.022,2671
601.116,2665
601.204,2667
601.260,2634
601.342,2725
601.425,2693
601.520,2748
601.622,2725
601.688,2778
601.744,2637
601.823,2638
601.900,2765
602.008,2640
602.126,2663
602.183,2719
602.256,2687
602.345,2733
602.421,2627
602.526,2679
602.615,2718
602.702,2729
602.802,2833
602.898,2803
602.956,2646
603.012,2689
603.096,2709
603.180,2677
603.267,2749
603.350,2673
603.424,2657
603.493,2588
603.580,2584
603.636,2767
603.701,2748
603.773,2729
603.853,2763
603.961,2780
604.036,2683
604.114,2671
604.194,2678
604.275,2671
604.365,2823
604.434,2691
604.533,2737
604.606,2756
604.719,2660
604.775,2698
604.870,2688
604.949,2684
605.046,2839
605.145,2741
605.219,2622
605.301,2798
605.369,2652
605.442,2721
605.540,2658
605.643,2773
605.712,2733
605.820,2756
605.917,2734
606.020,2720
606.075,2789
606.195,2643
606.277,2693
606.359,2842
606.481,2606
606.537,2658
606.609,2689
606.690,2718
606.774,2680
606.830,2786
606.905,2625
606.993,2765
607.088,2624
607.147,2662
607.223,2729
607.323,2627
607.414,2729
607.513,2707
607.599,2627
607.703,2797
607.787,2629
607.909,2890
607.981,2749
608.067,2655
608.153,2727
608.235,2661
608.306,2680
608.428,2703
608.484,2760
608.602,2627
608.699,2866
608.816,2697
608.903,2650
608.959,2743
609.081,2751
609.194,2659
609.289,2648
609.351,2829
609.435,2786
609.534,2732
609.601,2687
609.709,2697
609.784,2770
609.881,2595
609.947,2705
610.055,2715
610.139,2771
610.222,2632
610.321,2637
610.416,2779
610.504,2628
610.578,2600
610.638,2675
610.728,2705
610.786,2745
610.888,2672
610.967,2728
611.052,2691
611.149,2601
611.205,2691
611.280,2680
611.376,2662
611.474,2813
611.577,2582
611.689,2671
611.745,2763
611.830,2539
611.943,2622
612.046,2768
612.130,2681
612.188,2654
612.276,2816
612.364,2758
612.452,2671
612.526,2669
612.600,2575
612.666,2660
612.757,2627
612.826,2673
612.945,2680
613.025,2615
613.119,2640
613.175,2677
613.236,2759
613.327,2658
613.408,2561
613.470,2666
613.541,2771
613.597,2700
613.666,2567
613.742,2639
613.816,2662
613.906,2705
614.023,2646
614.079,2647
614.179,2653
614.266,2560
614.354,2664
614.467,2642
614.549,2627
614.646,2629
614.750,2634
614.851,2624
614.919,2666
615.015,2656
615.072,2572
615.134,2818
615.240,2678
615.322,2731
615.420,2738
615.497,2658
615.553,2821
615.619,2521
615.675,2730
615.766,2564
615.857,2752
615.942,2590
616.022,2726
616.130,2612
616.236,2592
616.320,2817
616.406,2655
616.469,2737
616.568,2811
616.690,2637
616.775,2599
616.837,2750
616.940,2613
617.054,2668
617.129,2512
617.223,2783
617.317,2736
617.422,2664
617.504,2548
617.593,2644
617.659,2680
617.720,2666
617.795,2591
617.851,2786
617.945,2670
618.064,2732
618.156,2566
618.240,2801
618.314,2672
618.384,2629
618.496,2656
618.586,2654
618.687,2719
618.760,2690
618.816,2720
618.937,2643
619.007,2658
619.108,2689
619.189,2605
619.279,2783
619.376,2745
619.482,2576
619.568,2660
619.649,2661
619.741,2549
619.819,2567
619.899,2637
619.974,2692
620.076,2583
620.188,2682
620.269,2636
620.383,2649
620.469,2656
620.532,2681
620.618,2636
620.693,2781
620.802,2732
620.902,2649
621.001,2661
621.056,2683
621.156,2723
621.234,2578
621.330,2694
621.414,2770
621.487,2783
621.577,2643
621.656,2644
621.767,2599
621.847,2666
621.931,2696
622.012,2634
622.093,2650
622.172,2649
622.244,2736
622.322,2592
622.380,2643
622.455,2549
622.545,2658
622.631,2716
622.707,2638
622.763,2634
622.837,2704
622.908,2624
622.966,2700
623.035,2718
623.155,2557
623.263,2696
623.362,2486
623.430,2654
623.515,2576
623.629,2585
623.706,2693
623.784,2589
623.840,2657
623.903,2626
624.021,2627
624.123,2660
624.179,2722
624.235,2687
624.296,2670
624.352,2613
624.421,2616
624.509,2700
624.599,2682
624.665,2511
624.774,2608
624.897,2681
624.985,2777
625.052,2542
625.130,2750
625.195,2619
625.278,2714
625.342,2727
625.398,2718
625.473,2595
625.529,2508
625.632,2669
625.720,2747
625.810,2582
625.865,2759
625.952,2655
626.008,2703
626.097,2645
626.198,2724
626.289,2579
626.394,2638
626.455,2684
626.511,2689
626.613,2632
626.670,2620
626.762,2751
626.843,2549
626.928,2598
627.050,2601
627.124,2618
627.188,2643
627.288,2698
627.383,2697
627.466,2552
627.545,2669
627.636,2645
627.711,2701
627.820,2650
627.930,2628
628.014,2609
628.088,2668
628.170,2704
628.267,2616
628.371,2729
628.427,2775
628.541,2687
628.614,2746
628.674,2599
628.788,2564
628.894,2727
628.949,2711
629.033,2609
629.116,2621
629.178,2689
629.261,2738
629.383,2618
629.501,2564
629.609,2766
629.694,2750
629.768,2695
629.872,2663
629.950,2605
630.023,2619
630.094,2555
630.173,2599
630.260,2682
630.329,2569
630.425,2562
630.531,2711
630.611,2592
630.697,2645
630.778,2692
630.861,2602
630.939,2616
631.012,2695
631.080,2730
631.177,2602
631.237,2587
631.355,2555
631.448,2747
631.548,2701
631.648,2684
631.709,2726
631.800,2614
631.908,2632
631.967,2696
632.038,2690
632.098,2710
632.199,2478
632.261,2757
632.353,2661
632.475,2712
632.568,2717
632.676,2790
632.740,2672
632.847,2664
632.940,2597
633.000,2779
633.056,2610
633.123,2583
633.239,2708
633.303,2593
633.376,2584
633.432,2631
633.522,2623
633.644,2675
633.710,2592
633.785,2610
633.908,2639
633.972,2684
634.041,2674
634.117,2675
634.188,2602
634.267,2519
634.367,2580
634.450,2553
634.542,2635
634.635,2722
634.730,2731
634.806,2680
634.880,2648
634.977,2644
635.053,2674
635.126,2471
635.226,2668
635.314,2682
635.408,2634
635.497,2639
635.609,2608
635.691,2658
635.771,2682
635.846,2684
635.907,2613
635.979,2634
636.101,2681
636.207,2621
636.297,2625
636.392,2589
636.502,2648
636.597,2702
636.665,2560
636.763,2608
636.848,2591
636.911,2764
636.976,2546
637.044,2632
637.116,2735
637.232,2586
637.319,2588
637.404,2547
637.501,2565
637.596,2623
637.707,2596
637.782,2571
637.866,2562
637.922,2598
637.989,2575
638.055,2584
638.147,2689
638.257,2631
638.379,2513
638.435,2724
638.554,2569
638.652,2595
638.731,2554
638.811,2601
638.918,2605
638.995,2662
639.058,2593
639.130,2694
639.204,2613
639.299,2631
639.386,2627
639.491,2595
639.581,2568
639.682,2641
639.752,2678
639.807,2644
639.891,2626
639.959,2638
640.063,2638
640.155,2668
640.258,2561
640.328,2662
640.384,2644
640.462,2594
640.546,2541
640.634,2577
640.743,2527
640.825,2497
640.898,2678
640.998,2488
641.095,2638
641.184,2663
641.296,2582
641.399,2649
641.492,2633
641.584,2677
641.640,2515
641.696,2617
641.758,2672
641.848,2728
641.952,2649
642.038,2654
642.134,2616
642.206,2585
642.294,2594
642.379,2592
642.458,2606
642.541,2603
642.623,2626
642.713,2674
642.795,2596
642.872,2682
642.994,2620
643.071,2666
643.178,2544
643.244,2615
643.340,2649
643.462,2592
643.518,2583
643.616,2786
643.715,2543
643.819,2662
643.878,2656
643.961,2625
644.028,2527
644.141,2587
644.234,2627
644.336,2507
644.407,2572
644.484,2670
644.595,2619
644.671,2533
644.742,2673
644.831,2569
644.928,2572
645.033,2695
645.124,2588
645.183,2497
645.245,2614
645.332,2651
645.427,2585
645.523,2744
645.592,2591
645.674,2624
645.793,2585
645.875,2610
645.961,2630
646.016,2714
646.086,2624
646.172,2533
646.228,2685
646.328,2605
646.425,2605
646.519,2596
646.603,2709
646.689,2547
646.772,2696
646.854,2568
646.944,2692
647.066,2635
647.135,2636
647.237,2647
647.322,2579
647.379,2660
647.460,2525
647.531,2532
647.653,2627
647.748,2673
647.860,2561
647.946,2558
648.037,2567
648.093,2631
648.207,2675
648.273,2500
648.361,2482
648.467,2642
648.570,2583
648.664,2771
648.732,2498
648.849,2626
648.932,2616
649.043,2619
649.137,2608
649.224,2629
649.280,2643
649.402,2533
649.491,2483
649.575,2601
649.673,2676
649.769,2598
649.844,2690
649.925,2700
649.986,2522
650.047,2639
650.118,2736
650.193,2606
650.315,2632
650.401,2690
650.462,2598
650.563,2616
650.659,2606
650.781,2579
650.840,2523
650.938,2576
651.009,2617
651.118,2674
651.192,2607
651.283,2616
651.374,2650
651.451,2598
651.521,2547
651.616,2583
651.672,2691
651.769,2570
651.832,2612
651.888,2593
651.962,2654
652.036,2594
652.111,2519
652.206,2961
652.305,5905
652.400,8495
652.477,5052
652.583,2544
652.681,2496
652.785,2655
652.885,2645
652.955,2518
653.046,2553
653.168,2614
653.260,2459
653.367,2617
653.430,2607
653.501,2666
653.585,2551
653.691,2615
653.748,2711
653.856,2583
653.933,2631
654.048,2653
654.127,2626
654.183,2705
654.280,2556
654.369,2582
654.491,2641
654.554,2582
654.654,2621
654.752,2570
654.834,2547
654.912,2561
655.009,2657
655.065,2544
655.166,2609
655.283,2634
655.384,2583
655.461,2623
655.566,2525
655.654,2711
655.748,2648
655.832,2711
655.925,2650
656.024,2873
656.119,6371
656.175,15517
656.249,33004
656.326,30080
656.419,8801
656.535,2678
656.612,2461
656.703,2584
656.770,2648
656.849,2715
656.916,2681
656.972,2637
657.031,2601
657.118,2534
657.207,2625
657.329,2502
657.420,2611
657.494,2659
657.569,2664
657.671,2525
657.747,2554
657.835,2599
657.958,2531
658.056,2618
658.112,2593
658.169,2659
658.225,2605
658.307,2484
658.398,2562
658.468,2520
658.542,2570
658.651,2565
658.773,2692
658.860,2557
658.941,2636
659.014,2521
659.088,2468
659.179,2482
659.285,2602
659.391,2614
659.456,2580
659.563,2623
659.624,2635
659.736,2586
659.813,2569
659.910,2521
659.989,2491
660.069,2654
660.125,2624
660.181,2508
660.267,2560
660.349,2648
660.434,2615
660.515,2591
660.571,2585
660.661,2463
660.781,2642
660.894,2589
660.982,2542
661.075,2646
661.173,2643
661.241,2669
661.346,2518
661.442,2506
661.512,2444
661.615,2584
661.697,2559
661.792,2650
661.903,2483
661.980,2682
662.057,2618
662.154,2605
662.235,2610
662.322,2538
662.435,2467
662.511,2501
662.595,2529
662.695,2556
662.817,2598
662.899,2582
663.002,2547
663.110,2560
663.170,2540
663.252,2674
663.374,2567
663.454,2650
663.519,2602
663.632,2710
663.712,2492
663.787,2550
663.898,2546
663.954,2569
664.069,2569
664.169,2611
664.244,2554
664.361,2519
664.480,2552
664.562,2575
664.624,2595
664.692,2535
664.750,2508
664.860,2655
664.969,2527
665.081,2453
665.165,2585
665.232,2582
665.326,2568
665.448,2555
665.570,2670
665.642,2564
665.715,2577
665.828,2495
665.887,2584
665.985,2553
666.078,2600
666.166,2584
666.274,2388
666.356,2569
666.447,2502
666.557,2566
666.626,2652
666.728,2640
666.836,2682
666.911,2593
667.009,2563
667.114,2565
667.214,2633
667.326,2610
667.411,2555
667.490,2533
667.550,2634
667.633,2584
667.709,2601
667.792,2702
667.894,2587
667.974,2645
668.080,2517
668.172,2660
668.259,2635
668.356,2624
668.449,2531
668.545,2433
668.658,2473
668.757,2570
668.833,2542
668.889,2602
668.982,2527
669.092,2507
669.178,2557
669.251,2553
669.325,2638
669.404,2466
669.511,2551
669.612,2667
669.684,2532
669.753,2579
669.828,2580
669.898,2527
669.990,2599
670.090,2570
670.179,2536
670.244,2513
670.339,2462
670.402,2574
670.502,2396
670.588,2538
670.644,2581
670.727,2461
670.802,2669
670.918,2484
670.973,2633
671.047,2524
671.106,2520
671.205,2644
671.284,2506
671.389,2553
671.479,2551
671.551,2571
671.663,2625
671.743,2583
671.844,2725
671.915,2551
671.980,2645
672.068,2556
672.149,2668
672.218,2463
672.274,2436
672.378,2516
672.457,2598
672.516,2555
672.582,2616
672.667,2549
672.740,2495
672.844,2582
672.946,2573
673.047,2553
673.117,2498
673.207,2536
673.319,2609
673.429,2567
673.534,2532
673.600,2605
673.667,2524
673.751,2620
673.839,2484
673.943,2445
674.031,2584
674.135,2669
674.194,2536
674.265,2501
674.363,2441
674.453,2460
674.549,2359
674.612,2497
674.729,2612
674.800,2593
674.875,2563
674.950,2562
675.059,2654
675.131,2583
675.187,2551
675.277,2597
675.347,2592
675.417,2497
675.485,2414
675.543,2489
675.613,2472
675.672,2579
675.761,2556
675.839,2460
675.936,2556
676.017,2568
676.116,2476
676.187,2579
676.300,2542
676.411,2477
676.481,2483
676.603,2516
676.717,2550
676.817,2564
676.938,2511
677.048,2490
677.144,2520
677.222,2462
677.333,2543
677.423,2511
677.508,2494
677.583,2570
677.652,2573
677.742,2391
677.840,2481
677.955,2500
678.025,2490
678.122,2403
678.189,2496
678.273,2396
678.387,2454
678.467,2597
678.561,2558
678.667,2528
678.754,2663
678.868,2601
678.990,2459
679.095,2530
679.212,2336
679.316,2591
679.414,2465
679.529,2492
679.603,2571
679.724,2489
679.787,2424
679.875,2527
679.931,2540
680.020,2577
680.084,2532
680.205,2486
680.292,2619
680.370,2427
680.462,2548
680.548,2653
680.636,2543
680.692,2492
680.800,2472
680.903,2503
680.959,2475
681.057,2580
681.129,2506
681.240,2552
681.296,2503
681.368,2523
681.430,2414
681.514,2461
681.583,2556
681.639,2425
681.723,2601
681.816,2621
681.932,2464
682.028,2488
682.131,2547
682.217,2509
682.325,2467
682.416,2636
682.532,2641
682.606,2574
682.662,2530
682.718,2381
682.824,2463
682.917,2545
682.977,2554
683.053,2511
683.114,2459
683.200,2482
683.321,2537
683.392,2550
683.479,2544
683.577,2472
683.694,2653
683.778,2520
683.883,2654
684.005,2461
684.111,2379
684.172,2515
684.256,2430
684.342,2524
684.446,2533
684.508,2459
684.590,2573
684.666,2466
684.756,2471
684.847,2480
684.932,2623
684.990,2503
685.063,2632
685.176,2534
685.298,2612
685.381,2440
685.478,2436
685.558,2487
685.668,2379
685.777,2454
685.872,2442
685.967,2578
686.054,2493
686.161,2537
686.247,2511
686.322,2491
686.444,2482
686.539,2609
686.621,2515
686.716,2566
686.820,2582
686.898,2440
686.958,2397
687.014,2601
687.071,2523
687.135,2426
687.190,2570
687.268,2574
687.364,2506
687.426,2433
687.539,2568
687.637,2445
687.693,2547
687.772,2487
687.848,2541
687.936,2510
688.009,2417
688.086,2469
688.181,2424
688.267,2555
688.376,2485
688.459,2474
688.540,2458
688.637,2541
688.727,2533
688.823,2520
688.879,2517
688.953,2512
689.066,2500
689.178,2419
689.268,2475
689.350,2564
689.430,2483
689.549,2505
689.657,2452
689.726,2448
689.821,2466
689.901,2431
689.969,2470
690.050,2575
690.106,2504
690.170,2514
690.246,2506
690.334,2580
690.416,2537
690.484,2526
690.566,2583
690.643,2479
690.727,2402
690.835,2492
690.917,2424
690.973,2661
691.065,2588
691.121,2554
691.215,2529
691.309,2555
691.368,2528
691.457,2460
691.513,2386
691.588,2413
691.670,2488
691.754,2487
691.863,2633
691.941,2542
692.017,2464
692.073,2532
692.162,2505
692.265,2437
692.378,2350
692.450,2503
692.542,2445
692.598,2526
692.705,2421
692.795,2457
692.851,2520
692.941,2377
693.041,2496
693.097,2586
693.182,2541
693.260,2492
693.328,2503
693.403,2430
693.498,2503
693.610,2447
693.710,2433
693.768,2444
693.872,2511
693.951,2535
694.040,2435
694.098,2464
694.209,2498
694.309,2419
694.408,2387
694.499,2532
694.570,2502
694.670,2522
694.766,2592
694.875,2419
694.961,2542
695.029,2576
695.124,2434
695.201,2445
695.288,2493
695.369,2484
695.438,2454
695.530,2512
695.607,2446
695.708,2500
695.792,2464
695.889,2347
695.974,2441
696.054,2462
696.144,2438
696.216,2390
696.310,2473
696.398,2842
696.476,7112
696.555,12100
696.659,3522
696.744,2478
696.841,2519
696.908,2492
696.965,2599
697.034,2423
697.091,2584
697.181,2495
697.273,2307
697.395,2514
697.460,2419
