wavelength,intensity
525.931,2903
526.024,2778
526.107,2908
526.176,2888
526.292,2778
526.387,2844
526.509,2922
526.619,2739
526.711,2844
526.830,9190
526.893,25025
526.977,34184
527.037,17958
527.119,4507
527.206,2850
527.282,2715
527.384,2867
527.458,2742
527.542,2814
527.636,2772
527.692,2698
527.769,2818
527.837,2786
527.893,2729
527.955,2741
528.011,2803
528.083,2900
528.203,2868
528.325,2708
528.435,2850
528.510,2830
528.611,2739
528.670,2707
528.749,2830
528.871,2805
528.969,2771
529.067,2805
529.128,2664
529.195,2629
529.290,2782
529.388,2792
529.454,2695
529.560,2883
529.644,2768
529.745,2820
529.830,2666
529.911,2670
530.007,2875
530.129,2762
530.185,2841
530.251,2766
530.316,2751
530.414,2728
530.476,2740
530.573,2770
530.658,2826
530.754,2872
530.860,2810
530.928,2846
531.029,2758
531.137,2724
531.242,2677
531.302,2836
531.387,2858
531.473,2716
531.584,2813
531.665,2790
531.751,2892
531.870,2815
531.947,2697
532.055,2662
532.122,2738
532.182,2726
532.302,2799
532.397,2874
532.519,2680
532.602,2690
532.669,2812
532.787,2757
532.857,2697
532.946,2741
533.002,2854
533.091,2854
533.159,2718
533.240,2744
533.322,2634
533.432,2606
533.509,2731
533.597,2696
533.686,2830
533.762,2760
533.870,2844
533.960,2818
534.027,2742
534.083,2693
534.149,2743
534.244,2732
534.347,2702
534.439,2734
534.525,2904
534.604,2736
534.676,2696
534.775,2843
534.859,2753
534.942,2740
535.006,2957
535.064,2639
535.186,2794
535.276,2863
535.377,2829
535.433,2899
535.530,2801
535.598,2723
535.694,2830
535.811,2852
535.934,2801
536.047,2667
536.144,2878
536.212,2783
536.295,2706
536.359,2851
536.448,2689
536.512,2733
536.630,2791
536.701,2666
536.792,2840
536.883,2745
536.948,2802
537.066,2928
537.165,2756
537.258,2691
537.369,2725
537.470,2729
537.573,2824
537.682,2703
537.739,2759
537.805,2665
537.925,2742
538.010,2800
538.085,2696
538.187,2841
538.280,2704
538.372,2751
538.449,2781
538.505,2891
538.617,2649
538.734,2774
538.790,2775
538.892,2822
538.990,2781
539.094,2685
539.212,2722
539.293,2622
539.368,2765
539.457,2705
539.541,2851
539.615,2730
539.702,2803
539.804,2744
539.901,2687
539.991,2747
540.067,2764
540.161,2851
540.244,2765
540.331,2753
540.432,2751
540.518,2785
540.625,2779
540.687,2782
540.743,2816
540.828,2802
540.921,2833
541.016,2831
541.102,2775
541.185,2733
541.283,2740
541.389,2865
541.454,2731
541.534,2809
541.590,2777
541.691,2726
541.785,2894
541.843,2870
541.933,2892
541.989,2887
542.083,2907
542.190,2938
542.264,2855
542.338,2770
542.439,2745
542.520,2714
542.633,2766
542.722,2842
542.812,2810
542.872,2684
542.974,2925
543.051,2870
543.121,2677
543.184,2876
543.258,2860
543.347,2697
543.449,2829
543.557,2944
543.642,2839
543.706,2855
543.792,2678
543.864,2845
543.927,2608
543.992,2826
544.074,2795
544.147,2782
544.217,2836
544.288,2784
544.345,2895
544.424,2709
544.515,2862
544.637,2776
544.711,2784
544.777,2685
544.899,2726
545.016,2810
545.117,2736
545.173,2690
545.276,2752
545.339,2813
545.421,2724
545.477,2904
545.535,2764
545.591,2761
545.671,2824
545.794,2934
545.872,2878
545.978,2794
546.044,2749
546.105,2762
546.173,2676
546.256,2734
546.333,2786
546.389,2922
546.499,2753
546.621,2800
546.717,2839
546.804,2702
546.879,2681
546.937,2884
547.017,2704
547.085,2731
547.157,2789
547.240,2825
547.324,2656
547.410,2793
547.532,2962
547.592,3808
547.684,6095
547.753,4734
547.863,2970
547.969,2721
548.059,2741
548.140,2845
548.200,2803
548.311,2825
548.385,2752
548.454,2777
548.545,2774
548.610,2944
548.696,2677
548.806,2844
548.896,2816
548.985,2788
549.067,2784
549.161,2893
549.248,2809
549.370,2780
549.466,2744
549.546,2823
549.637,2858
549.733,2721
549.828,2878
549.883,2736
549.944,2803
550.052,2863
550.143,2800
550.241,2869
550.337,2831
550.424,2809
550.522,2774
550.604,2766
550.660,2703
550.747,2697
550.829,2774
550.938,2681
551.055,2723
551.161,2762
551.264,2716
551.375,2737
551.454,2688
551.534,2839
551.613,2845
551.669,2809
551.777,2837
551.851,2692
551.921,2796
551.980,2663
552.041,2792
552.135,2819
552.222,2689
552.299,2809
552.386,2794
552.448,2784
552.528,2740
552.597,2762
552.674,2744
552.759,2698
552.844,2790
552.939,2783
553.024,2749
553.104,2727
553.160,2710
553.282,2835
553.356,2782
553.444,2665
553.536,2813
553.641,2680
553.733,2760
553.848,2776
553.933,2838
554.003,2854
554.059,2809
554.152,2712
554.268,2903
554.375,2679
554.440,2709
554.528,2882
554.608,2799
554.693,2688
554.762,2781
554.884,2797
554.965,2870
555.044,2713
555.100,2782
555.196,2703
555.300,2812
555.388,2755
555.459,2766
555.570,2818
555.677,2828
555.751,2810
555.836,2747
555.914,2793
555.988,2776
556.110,2829
556.206,2834
556.281,2794
556.371,2769
556.452,2944
556.535,2770
556.616,2811
556.679,2820
556.782,2812
556.859,2764
556.955,2748
557.047,2714
557.155,2592
557.211,2823
557.277,2767
557.333,2788
557.413,2780
557.535,2720
557.638,2798
557.750,2791
557.847,2806
557.922,2880
558.015,2627
558.099,2872
558.192,2834
558.265,2719
558.355,2855
558.424,2843
558.524,2748
558.597,2754
558.719,2833
558.779,2705
558.834,2858
558.931,2751
559.039,2766
559.095,2932
559.168,2760
559.259,2825
559.333,2706
559.424,2704
559.527,2723
559.631,2818
559.710,2778
559.825,2705
559.888,2748
559.980,2686
560.035,2762
560.131,2788
560.228,2727
560.300,2756
560.387,2863
560.471,2801
560.543,2734
560.625,2728
560.729,2873
560.820,2798
560.886,2749
560.991,2779
561.092,2747
561.183,2784
561.251,2746
561.318,2793
561.423,3450
561.497,7088
561.552,9788
561.666,4746
561.782,2724
561.855,2792
561.977,2803
562.043,2696
562.109,2764
562.198,2769
562.295,2669
562.388,2877
562.473,2831
562.570,2777
562.692,2758
562.748,2803
562.825,2734
562.891,2811
562.990,2750
563.061,2787
563.144,2814
563.251,2680
563.338,2785
563.394,2636
563.496,2800
563.589,2752
563.674,2713
563.737,2831
563.849,2910
563.955,2769
564.037,2867
564.132,2864
564.196,2798
564.276,2738
564.380,2545
564.480,2899
564.555,2656
564.659,2751
564.728,2750
564.849,2638
564.916,2872
565.028,2846
565.114,2776
565.193,2714
565.286,2851
565.382,2730
565.475,2664
565.547,2765
565.618,2749
565.740,2735
565.796,2703
565.914,2787
565.992,2698
566.073,2788
566.144,2737
566.232,2619
566.309,2819
566.365,2834
566.479,2741
566.584,2782
566.706,2812
566.789,2755
566.903,2861
566.958,2772
567.081,2776
567.187,2743
567.273,2812
567.394,2799
567.469,2850
567.560,2864
567.627,2756
567.715,2871
567.800,2742
567.870,2780
567.967,2781
568.022,2704
568.079,2748
568.178,2904
568.265,2809
568.341,2781
568.415,2775
568.470,2831
568.550,2906
568.606,2671
568.676,2702
568.760,2704
568.855,2728
568.949,2809
569.035,2778
569.157,2629
569.246,2670
569.302,2738
569.358,2764
569.422,2704
569.503,2757
569.588,2675
569.670,2835
569.773,2757
569.829,2685
569.915,2771
570.015,2796
570.121,2751
570.192,2849
570.277,2634
570.380,2766
570.456,2849
570.528,2748
570.607,2737
570.700,2869
570.797,2709
570.906,2735
570.973,2900
571.064,2735
571.186,2892
571.268,2781
571.360,2672
571.435,2723
571.491,2778
571.589,2770
571.685,2711
571.770,2719
571.853,2744
571.928,2706
572.010,2861
572.066,2712
572.148,2791
572.255,2648
572.350,2826
572.406,2765
572.492,2889
572.565,2879
572.678,2748
572.748,2625
572.832,2869
572.934,2798
573.054,2783
573.129,2714
573.217,2724
573.320,2830
573.409,2729
573.465,2810
573.574,2793
573.672,2866
573.738,2855
573.850,2766
573.938,2690
574.026,2824
574.135,2667
574.207,2715
574.266,2803
574.360,2614
574.416,2731
574.472,2658
574.569,2773
574.632,2694
574.701,2632
574.770,2807
574.839,2731
574.905,2783
575.012,2817
575.079,2786
575.171,2711
575.236,2749
575.312,2799
575.372,2889
575.449,2764
575.546,2798
575.660,2720
575.721,2708
575.811,2702
575.887,2762
576.004,2701
576.101,2766
576.200,2801
576.279,2668
576.335,2746
576.398,2693
576.480,2778
576.592,2713
576.648,2687
576.725,2785
576.806,2767
576.891,2756
577.007,2708
577.109,2770
577.196,2916
577.270,2877
577.349,2838
577.418,2650
577.474,2719
577.557,2792
577.658,2858
577.742,2699
577.849,2761
577.937,2767
577.993,2662
578.053,2790
578.163,2748
578.219,2746
578.313,2812
578.399,2753
578.480,2876
578.587,2822
578.662,2656
578.735,2668
578.839,2769
578.946,2816
579.002,2874
579.083,2635
579.177,2783
579.286,2735
579.400,2782
579.456,2743
579.515,2748
579.598,2896
579.654,2776
579.710,2668
579.799,2836
579.914,2806
580.008,2705
580.090,2753
580.206,2715
580.273,2673
580.382,2733
580.464,2753
580.534,2646
580.630,2732
580.738,2844
580.800,2780
580.880,2696
580.981,2636
581.101,2660
581.177,2733
581.300,2860
581.408,2732
581.490,2721
581.594,2752
581.699,2811
581.797,2710
581.913,2725
581.995,2641
582.107,2696
582.204,2682
582.298,2651
582.396,2843
582.502,2788
582.624,2789
582.729,2748
582.805,2693
582.893,2688
583.015,2715
583.093,2758
583.202,2732
583.294,2792
583.349,2694
583.459,2751
583.536,2803
583.611,2739
583.686,2711
583.795,2627
583.912,2895
584.001,2742
584.059,2811
584.181,2675
584.288,2826
584.357,2682
584.433,2700
584.517,2740
584.586,2626
584.645,2713
584.709,2738
584.805,2702
584.918,2757
585.027,2741
585.105,2721
585.209,2758
585.306,2773
585.415,2697
585.471,2736
585.526,2847
585.582,2813
585.695,2688
585.776,2825
585.868,2767
585.925,2676
585.992,2783
586.088,2746
586.210,2762
586.330,2796
586.410,2789
586.502,2726
586.610,2784
586.713,2584
586.819,2853
586.888,2705
586.984,2792
587.076,2721
587.195,2731
587.274,2738
587.370,2765
587.459,2844
587.515,2818
587.587,2655
587.656,2822
587.758,2665
587.821,2613
587.912,2667
587.968,2669
588.057,2671
588.122,2703
588.218,2679
588.325,2739
588.388,2639
588.451,2751
588.549,2547
588.614,2667
588.723,2628
588.798,2764
588.875,2731
588.947,2677
589.003,2665
589.081,2727
589.167,2693
589.270,2741
589.358,2762
589.420,2782
589.491,2674
589.561,2708
589.658,2642
589.735,2659
589.813,2711
589.919,2753
590.008,2888
590.130,2728
590.213,2726
590.269,2753
590.331,2735
590.426,2785
590.498,2789
590.571,2826
590.660,2778
590.769,2839
590.872,2814
590.933,2654
591.055,2876
591.134,2760
591.251,2649
591.344,2627
591.441,2773
591.521,2794
591.581,2761
591.689,2653
591.794,2640
591.886,2866
591.976,2714
592.062,2678
592.121,2657
592.188,2719
592.243,2769
592.354,2746
592.465,2747
592.561,2687
592.659,2839
592.762,2700
592.865,2712
592.957,2706
593.031,2736
593.096,2563
593.190,2672
593.287,2655
593.388,2699
593.485,2674
593.545,2638
593.634,2840
593.698,2822
593.770,2690
593.861,2680
593.947,2662
594.003,2804
594.086,2671
594.143,2581
594.223,2698
594.314,2737
594.370,2830
594.467,2718
594.545,2708
594.650,2799
594.746,2808
594.834,2828
594.956,2751
595.021,2652
595.102,2764
595.180,2705
595.281,2668
595.358,2737
595.461,2809
595.517,2759
595.585,2655
595.679,2622
595.750,2748
595.824,2717
595.905,2735
595.961,2781
596.047,2689
596.103,2672
596.168,2721
596.258,2745
596.314,2741
596.384,2791
596.462,2714
596.569,2592
596.664,2641
596.739,2711
596.840,2720
596.927,2736
597.033,2715
597.129,2719
597.225,2771
597.293,2710
597.349,2635
597.429,2600
597.526,2729
597.630,2784
597.732,2624
597.836,2760
597.918,2782
597.995,2710
598.062,2687
598.151,2804
598.261,2735
598.362,2677
598.453,2716
598.534,2676
598.619,2794
598.701,2756
598.823,2688
598.899,2770
598.968,2683
599.075,2648
599.131,2712
599.205,2725
599.261,2705
599.376,2662
599.435,2637
599.492,2624
599.590,2581
599.691,2785
599.793,2809
599.866,2766
599.979,2718
600.052,2862
600.165,2643
600.221,2704
600.316,2794
600.380,2738
600.494,2584
600.590,2665
600.673,2670
600.759,2521
600.840,2660
600.905,2699
600.966,2694
601.022,2686
601.116,2766
601.204,2478
601.260,2716
601.342,2668
601.425,2709
601.520,2756
601.622,2816
601.688,2873
601.744,2784
601.823,2737
601.900,2702
602.008,2727
602.126,2721
602.183,2685
602.256,2771
602.345,2655
602.421,2703
602.526,2658
602.615,2702
602.702,2653
602.802,2686
602.898,2679
602.956,2683
603.012,2692
603.096,2614
603.180,2724
603.267,2665
603.350,2709
603.424,2745
603.493,2716
603.580,2830
603.636,2650
603.701,2762
603.773,2689
603.853,2647
603.961,2709
604.036,2614
604.114,2638
604.194,2660
604.275,2665
604.365,2784
604.434,2633
604.533,2687
604.606,2771
604.719,2717
604.775,2669
604.870,2736
604.949,2831
605.046,2643
605.145,2757
605.219,2610
605.301,2621
605.369,2680
605.442,2669
605.540,2707
605.643,2695
605.712,2665
605.820,2681
605.917,2731
606.020,2637
606.075,2710
606.195,2708
606.277,2606
606.359,2791
606.481,2669
606.537,2801
606.609,2570
606.690,2706
606.774,2749
606.830,2667
606.905,2650
606.993,2830
607.088,2671
607.147,2751
607.223,2664
607.323,2614
607.414,2830
607.513,2662
607.599,2592
607.703,2705
607.787,2850
607.909,2774
607.981,2629
608.067,2725
608.153,2688
608.235,2666
608.306,2833
608.428,2631
608.484,2674
608.602,2527
608.699,2676
608.816,2632
608.903,2667
608.959,2692
609.081,2803
609.194,2701
609.289,2619
609.351,2631
609.435,2773
609.534,2714
609.601,2735
609.709,2701
609.784,2744
609.881,2618
609.947,2642
610.055,2679
610.139,2573
610.222,2664
610.321,2577
610.416,2703
610.504,2737
610.578,2733
610.638,2574
610.728,2770
610.786,2599
610.888,2724
610.967,2691
611.052,2618
611.149,2669
611.205,2536
611.280,2805
611.376,2640
611.474,2557
611.577,2688
611.689,2641
611.745,2661
611.830,2745
611.943,2616
612.046,2573
612.130,2627
612.188,2672
612.276,2847
612.364,2691
612.452,2698
612.526,2580
612.600,2565
612.666,2636
612.757,2657
612.826,2672
612.945,2578
613.025,2680
613.119,2651
613.175,2683
613.236,2772
613.327,2642
613.408,2687
613.470,2595
613.541,2645
613.597,2578
613.666,2710
613.742,2744
613.816,2616
613.906,2701
614.023,2695
614.079,2706
614.179,2783
614.266,2674
614.354,2627
614.467,2710
614.549,2636
614.646,2673
614.750,2569
614.851,2670
614.919,2652
615.015,2681
615.072,2717
615.134,2803
615.240,2730
615.322,2638
615.420,2716
615.497,2718
615.553,2771
615.619,2587
615.675,2561
615.766,2680
615.857,2686
615.942,2703
616.022,2582
616.130,2718
616.236,2643
616.320,2722
616.406,2704
616.469,2687
616.568,2753
616.690,2665
616.775,2641
616.837,2668
616.940,2696
617.054,2593
617.129,2780
617.223,2704
617.317,2681
617.422,2711
617.504,2693
617.593,2708
617.659,2614
617.720,2592
617.795,2752
617.851,2788
617.945,2744
618.064,2493
618.156,2597
618.240,2554
618.314,2687
618.384,2593
618.496,2660
618.586,2682
618.687,2561
618.760,2631
618.816,2553
618.937,2661
619.007,2653
619.108,2705
619.189,2701
619.279,2746
619.376,2706
619.482,2802
619.568,2666
619.649,2736
619.741,2641
619.819,2771
619.899,2668
619.974,2613
620.076,2691
620.188,2651
620.269,2701
620.383,2691
620.469,2647
620.532,2628
620.618,2665
620.693,2625
620.802,2636
620.902,2668
621.001,2658
621.056,2566
621.156,2680
621.234,2700
621.330,2551
621.414,2618
621.487,2650
621.577,2703
621.656,2634
621.767,2631
621.847,2574
621.931,2628
622.012,2703
622.093,2613
622.172,2637
622.244,2786
622.322,2683
622.380,2429
622.455,2686
622.545,2615
622.631,2581
622.707,2757
622.763,2543
622.837,2685
622.908,2643
622.966,2588
623.035,2653
623.155,2793
623.263,2691
623.362,2607
623.430,2570
623.515,2820
623.629,2733
623.706,2710
623.784,2801
623.840,2736
623.903,2567
624.021,2698
624.123,2728
624.179,2721
624.235,2637
624.296,2579
624.352,2539
624.421,2619
624.509,2773
624.599,2634
624.665,2668
624.774,2767
624.897,2432
624.985,2725
625.052,2487
625.130,2609
625.195,2576
625.278,2654
625.342,2578
625.398,2622
625.473,2681
625.529,2775
625.632,2623
625.720,2709
625.810,2615
625.865,2748
625.952,2659
626.008,2668
626.097,2601
626.198,2647
626.289,2613
626.394,2599
626.455,2694
626.511,2631
626.613,2588
626.670,2604
626.762,2697
626.843,2726
626.928,2635
627.050,2834
627.124,2609
627.188,2589
627.288,2663
627.383,2620
627.466,2656
627.545,2696
627.636,2632
627.711,2661
627.820,2498
627.930,2738
628.014,2679
628.088,2636
628.170,2831
628.267,2675
628.371,2575
628.427,2659
628.541,2516
628.614,2626
628.674,2604
628.788,2676
628.894,2608
628.949,2722
629.033,2564
629.116,2704
629.178,2776
629.261,2684
629.383,2561
629.501,2707
629.609,2654
629.694,2561
629.768,2608
629.872,2668
629.950,2633
630.023,2614
630.094,2586
630.173,2629
630.260,2649
630.329,2646
630.425,2651
630.531,2612
630.611,2625
630.697,2726
630.778,2582
630.861,2604
630.939,2697
631.012,2584
631.080,2621
631.177,2751
631.237,2566
631.355,2603
631.448,2684
631.548,2723
631.648,2693
631.709,2643
631.800,2743
631.908,2731
631.967,2588
632.038,2629
632.098,2630
632.199,2729
632.261,2536
632.353,2659
632.475,2747
632.568,2603
632.676,2672
632.740,2708
632.847,2641
632.940,2591
633.000,2626
633.056,2594
633.123,2600
633.239,2553
633.303,2607
633.376,2718
633.432,2527
633.522,2654
633.644,2672
633.710,2584
633.785,2647
633.908,2676
633.972,2604
634.041,2654
634.117,2652
634.188,2594
634.267,2606
634.367,2683
634.450,2607
634.542,2738
634.635,2746
634.730,2681
634.806,2562
634.880,2701
634.977,2770
635.053,2576
635.126,2579
635.226,2695
635.314,2647
635.408,2702
635.497,2670
635.609,2724
635.691,2708
635.771,2610
635.846,2614
635.907,2683
635.979,2578
636.101,2684
636.207,2697
636.297,2580
636.392,2638
636.502,2513
636.597,2653
636.665,2654
636.763,2620
636.848,2608
636.911,2630
636.976,2701
637.044,2540
637.116,2690
637.232,2669
637.319,2654
637.404,2622
637.501,2569
637.596,2512
637.707,2639
637.782,2664
637.866,2634
637.922,2767
637.989,2678
638.055,2539
638.147,2597
638.257,2584
638.379,2691
638.435,2609
638.554,2644
638.652,2713
638.731,2520
638.811,2612
638.918,2726
638.995,2604
639.058,2596
639.130,2715
639.204,2631
639.299,2747
639.386,2621
639.491,2663
639.581,2770
639.682,2643
639.752,2739
639.807,2578
639.891,2652
639.959,2567
640.063,2687
640.155,2689
640.258,2499
640.328,2551
640.384,2650
640.462,2629
640.546,2599
640.634,2683
640.743,2640
640.825,2544
640.898,2711
640.998,2549
641.095,2620
641.184,2554
641.296,2721
641.399,2636
641.492,2638
641.584,2715
641.640,2642
641.696,2591
641.758,2607
641.848,2603
641.952,2632
642.038,2611
642.134,2678
642.206,2621
642.294,2603
642.379,2621
642.458,2662
642.541,2674
642.623,2609
642.713,2624
642.795,2574
642.872,2689
642.994,2638
643.071,2738
643.178,2519
643.244,2525
643.340,2654
643.462,2708
643.518,2610
643.616,2650
643.715,2621
643.819,2715
643.878,2552
643.961,2646
644.028,2668
644.141,2574
644.234,2587
644.336,2710
644.407,2559
644.484,2667
644.595,2722
644.671,2556
644.742,2629
644.831,2588
644.928,2703
645.033,2770
645.124,2600
645.183,2556
645.245,2664
645.332,2636
645.427,2646
645.523,2477
645.592,2519
645.674,2607
645.793,2543
645.875,2701
645.961,2613
646.016,2612
646.086,2709
646.172,2688
646.228,2612
646.328,2568
646.425,2693
646.519,2603
646.603,2573
646.689,2664
646.772,2590
646.854,2647
646.944,2605
647.066,2644
647.135,2620
647.237,2630
647.322,2761
647.379,2615
647.460,2639
647.531,2595
647.653,2602
647.748,2651
647.860,2562
647.946,2519
648.037,2508
648.093,2532
648.207,2442
648.273,2632
648.361,2668
648.467,2576
648.570,2650
648.664,2541
648.732,2591
648.849,2656
648.932,2584
649.043,2594
649.137,2546
649.224,2516
649.280,2634
649.402,2575
649.491,2567
649.575,2595
649.673,2599
649.769,2636
649.844,2639
649.925,2527
649.986,2673
650.047,2644
650.118,2574
650.193,2622
650.315,2603
650.401,2777
650.462,2611
650.563,2555
650.659,2646
650.781,2547
650.840,2530
650.938,2606
651.009,2467
651.118,2581
651.192,2583
651.283,2639
651.374,2692
651.451,2572
651.521,2584
651.616,2593
651.672,2646
651.769,2604
651.832,2602
651.888,2745
651.962,2681
652.036,2579
652.111,2654
652.206,2925
652.305,5968
652.400,8524
652.477,5122
652.583,2746
652.681,2743
652.785,2687
652.885,2572
652.955,2649
653.046,2632
653.168,2713
653.260,2599
653.367,2628
653.430,2698
653.501,2686
653.585,2624
653.691,2571
653.748,2631
653.856,2646
653.933,2626
654.048,2598
654.127,2567
654.183,2708
654.280,2652
654.369,2567
654.491,2578
654.554,2528
654.654,2676
654.752,2528
654.834,2580
654.912,2742
655.009,2602
655.065,2607
655.166,2699
655.283,2667
655.384,2581
655.461,2554
655.566,2588
655.654,2516
655.748,2709
655.832,2656
655.925,2669
656.024,2741
656.119,6266
656.175,15677
656.249,32777
656.326,30045
656.419,8660
656.535,2652
656.612,2627
656.703,2650
656.770,2627
656.849,2551
656.916,2572
656.972,2605
657.031,2430
657.118,2682
657.207,2615
657.329,2668
657.420,2648
657.494,2578
657.569,2496
657.671,2627
657.747,2608
657.835,2583
657.958,2418
658.056,2529
658.112,2687
658.169,2614
658.225,2688
658.307,2545
658.398,2549
658.468,2550
658.542,2644
658.651,2699
658.773,2501
658.860,2465
658.941,2623
659.014,2598
659.088,2662
659.179,2426
659.285,2700
659.391,2526
659.456,2497
659.563,2521
659.624,2648
659.736,2650
659.813,2549
659.910,2648
659.989,2604
660.069,2498
660.125,2538
660.181,2671
660.267,2498
660.349,2481
660.434,2655
660.515,2627
660.571,2700
660.661,2479
660.781,2575
660.894,2565
660.982,2578
661.075,2521
661.173,2613
661.241,2545
661.346,2568
661.442,2605
661.512,2603
661.615,2486
661.697,2585
661.792,2654
661.903,2514
661.980,2571
662.057,2579
662.154,2621
662.235,2612
662.322,2578
662.435,2614
662.511,2561
662.595,2531
662.695,2698
662.817,2541
662.899,2528
663.002,2578
663.110,2684
663.170,2622
663.252,2562
663.374,2580
663.454,2571
663.519,2531
663.632,2509
663.712,2574
663.787,2631
663.898,2496
663.954,2528
664.069,2588
664.169,2629
664.244,2638
664.361,2568
664.480,2510
664.562,2614
664.624,2680
664.692,2598
664.750,2536
664.860,2541
664.969,2593
665.081,2581
665.165,2530
665.232,2489
665.326,2564
665.448,2584
665.570,2559
665.642,2478
665.715,2549
665.828,2677
665.887,2722
665.985,2675
666.078,2485
666.166,2546
666.274,2481
666.356,2535
666.447,2617
666.557,2670
666.626,2524
666.728,2550
666.836,2647
666.911,2523
667.009,2631
667.114,2584
667.214,2563
667.326,2586
667.411,2622
667.490,2541
667.550,2545
667.633,2647
667.709,2608
667.792,2525
667.894,2564
667.974,2724
668.080,2637
668.172,2598
668.259,2449
668.356,2540
668.449,2507
668.545,2574
668.658,2477
668.757,2557
668.833,2558
668.889,2573
668.982,2664
669.092,2562
669.178,2668
669.251,2529
669.325,2521
669.404,2652
669.511,2565
669.612,2598
669.684,2590
669.753,2490
669.828,2474
669.898,2495
669.990,2506
670.090,2654
670.179,2578
670.244,2573
670.339,2530
670.402,2533
670.502,2556
670.588,2503
670.644,2521
670.727,2590
670.802,2560
670.918,2451
670.973,2644
671.047,2598
671.106,2418
671.205,2499
671.284,2536
671.389,2589
671.479,2597
671.551,2508
671.663,2442
671.743,2545
671.844,2574
671.915,2609
671.980,2482
672.068,2560
672.149,2607
672.218,2688
672.274,2565
672.378,2632
672.457,2584
672.516,2760
672.582,2622
672.667,2548
672.740,2498
672.844,2537
672.946,2518
673.047,2572
673.117,2438
673.207,2564
673.319,2620
673.429,2674
673.534,2575
673.600,2607
673.667,2523
673.751,2556
673.839,2519
673.943,2554
674.031,2429
674.135,2588
674.194,2651
674.265,2563
674.363,2501
674.453,2517
674.549,2569
674.612,2558
674.729,2536
674.800,2464
674.875,2516
674.950,2659
675.059,2461
675.131,2581
675.187,2382
675.277,2510
675.347,2526
675.417,2394
675.485,2662
675.543,2546
675.613,2618
675.672,2512
675.761,2467
675.839,2489
675.936,2481
676.017,2642
676.116,2615
676.187,2436
676.300,2599
676.411,2507
676.481,2495
676.603,2518
676.717,2442
676.817,2565
676.938,2491
677.048,2465
677.144,2540
677.222,2541
677.333,2494
677.423,2444
677.508,2652
677.583,2489
677.652,2537
677.742,2575
677.840,2562
677.955,2553
678.025,2403
678.122,2666
678.189,2487
678.273,2505
678.387,2539
678.467,2569
678.561,2507
678.667,2619
678.754,2605
678.868,2645
678.990,2549
679.095,2522
679.212,2572
679.316,2634
679.414,2579
679.529,2522
679.603,2480
679.724,2486
679.787,2547
679.875,2503
679.931,2511
680.020,2481
680.084,2589
680.205,2650
680.292,2395
680.370,2607
680.462,2522
680.548,2645
680.636,2591
680.692,2533
680.800,2499
680.903,2596
680.959,2503
681.057,2501
681.129,2475
681.240,2748
681.296,2518
681.368,2420
681.430,2419
681.514,2449
681.583,2562
681.639,2586
681.723,2600
681.816,2580
681.932,2444
682.028,2648
682.131,2576
682.217,2433
682.325,2467
682.416,2485
682.532,2528
682.606,2482
682.662,2468
682.718,2552
682.824,2554
682.917,2453
682.977,2498
683.053,2542
683.114,2512
683.200,2482
683.321,2639
683.392,2466
683.479,2477
683.577,2480
683.694,2461
683.778,2615
683.883,2632
684.005,2512
684.111,2483
684.172,2501
684.256,2410
684.342,2578
684.446,2486
684.508,2566
684.590,2410
684.666,2489
684.756,2655
684.847,2608
684.932,2415
684.990,2530
685.063,2561
685.176,2459
685.298,2604
685.381,2498
685.478,2528
685.558,2497
685.668,2462
685.777,2518
685.872,2481
685.967,2450
686.054,2462
686.161,2547
686.247,2568
686.322,2531
686.444,2453
686.539,2454
686.621,2462
686.716,2476
686.820,2525
686.898,2615
686.958,2429
687.014,2536
687.071,2503
687.135,2519
687.190,2476
687.268,2521
687.364,2655
687.426,2477
687.539,2568
687.637,2551
687.693,2453
687.772,2483
687.848,2572
687.936,2431
688.009,2520
688.086,2461
688.181,2528
688.267,2437
688.376,2508
688.459,2458
688.540,2436
688.637,2471
688.727,2504
688.823,2498
688.879,2465
688.953,2528
689.066,2596
689.178,2511
689.268,2491
689.350,2422
689.430,2408
689.549,2487
689.657,2545
689.726,2540
689.821,2582
689.901,2486
689.969,2525
690.050,2490
690.106,2516
690.170,2490
690.246,2609
690.334,2600
690.416,2422
690.484,2564
690.566,2565
690.643,2453
690.727,2467
690.835,2592
690.917,2559
690.973,2454
691.065,2503
691.121,2414
691.215,2626
691.309,2580
691.368,2486
691.457,2498
691.513,2488
691.588,2466
691.670,2435
691.754,2453
691.863,2449
691.941,2440
692.017,2383
692.073,2348
692.162,2549
692.265,2451
692.378,2379
692.450,2457
692.542,2538
692.598,2572
692.705,2426
692.795,2512
692.851,2500
692.941,2417
693.041,2441
693.097,2451
693.182,2404
693.260,2471
693.328,2414
693.403,2526
693.498,2570
693.610,2447
693.710,2361
693.768,2507
693.872,2520
693.951,2482
694.040,2487
694.098,2448
694.209,2460
694.309,2412
694.408,2359
694.499,2414
694.570,2496
694.670,2517
694.766,2474
694.875,2412
694.961,2409
695.029,2501
695.124,2496
695.201,2421
695.288,2460
695.369,2482
695.438,2467
695.530,2477
695.607,2338
695.708,2446
695.792,2519
695.889,2502
695.974,2342
696.054,2428
696.144,2553
696.216,2512
696.310,2568
696.398,2820
696.476,7397
696.555,12057
696.659,3606
696.744,2502
696.841,2561
696.908,2532
696.965,2400
697.034,2572
697.091,2461
697.181,2377
697.273,2520
697.395,2471
697.460,2474
